WARNING: grid.env NOT FOUND
NO Enviroment
Date: Mon 06 May 2024 01:09:38 PM UTC
Directory: /home/ferrazzi/llm/LS-LLaMA-E3C
This job will be executed on th following nodes: vgpu10-0

/home/ferrazzi/.conda/envs/gpu_venv_lates/bin/python
Python 3.8.18
{'loss': 2.4974, 'grad_norm': 21.75, 'learning_rate': 5e-05, 'epoch': 0.06}
{'loss': 0.5942, 'grad_norm': 10.6875, 'learning_rate': 5e-05, 'epoch': 2.81}
{'loss': 0.5525, 'grad_norm': 8.8125, 'learning_rate': 5e-05, 'epoch': 2.87}
{'loss': 0.5444, 'grad_norm': 6.4375, 'learning_rate': 5e-05, 'epoch': 2.93}
{'loss': 0.4821, 'grad_norm': 5.0625, 'learning_rate': 5e-05, 'epoch': 2.99}
{'eval_loss': 0.5613951086997986, 'eval_runtime': 28.188, 'eval_samples_per_second': 24.159, 'eval_steps_per_second': 12.097, 'epoch': 2.99}
{'train_runtime': 363.4357, 'train_samples_per_second': 5.522, 'train_steps_per_second': 1.379, 'train_loss': 0.7957751246507534, 'epoch': 2.99}
{'loss': 1.3825, 'grad_norm': 12.5625, 'learning_rate': 0.0002, 'epoch': 0.06}
{'loss': 1.2917, 'grad_norm': 10.375, 'learning_rate': 0.0002, 'epoch': 0.12}
{'loss': 1.1432, 'grad_norm': 13.0, 'learning_rate': 0.0002, 'epoch': 0.18}
{'loss': 1.0826, 'grad_norm': 17.375, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 0.9293, 'grad_norm': 12.5, 'learning_rate': 0.0002, 'epoch': 0.3}
{'loss': 0.9122, 'grad_norm': 16.75, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.7849, 'grad_norm': 8.125, 'learning_rate': 0.0002, 'epoch': 0.42}
{'loss': 0.7495, 'grad_norm': 8.4375, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9086, 'grad_norm': 14.75, 'learning_rate': 0.0002, 'epoch': 0.54}
{'loss': 0.8185, 'grad_norm': 8.5625, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.7366, 'grad_norm': 13.25, 'learning_rate': 0.0002, 'epoch': 0.66}
{'loss': 0.7485, 'grad_norm': 12.25, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7923, 'grad_norm': 8.875, 'learning_rate': 0.0002, 'epoch': 0.78}
{'loss': 0.6833, 'grad_norm': 13.9375, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.7611, 'grad_norm': 12.9375, 'learning_rate': 0.0002, 'epoch': 0.9}
{'loss': 0.6683, 'grad_norm': 5.8125, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.589275062084198, 'eval_runtime': 28.3808, 'eval_samples_per_second': 23.995, 'eval_steps_per_second': 12.015, 'epoch': 1.0}
{'loss': 0.6008, 'grad_norm': 6.90625, 'learning_rate': 0.0002, 'epoch': 1.01}
{'loss': 0.6198, 'grad_norm': 7.28125, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.4586, 'grad_norm': 8.1875, 'learning_rate': 0.0002, 'epoch': 1.13}
{'loss': 0.5234, 'grad_norm': 7.59375, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.5025, 'grad_norm': 5.5625, 'learning_rate': 0.0002, 'epoch': 1.25}
{'loss': 0.5684, 'grad_norm': 9.0, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.5225, 'grad_norm': 7.15625, 'learning_rate': 0.0002, 'epoch': 1.37}
{'loss': 0.5689, 'grad_norm': 5.125, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.4754, 'grad_norm': 8.3125, 'learning_rate': 0.0002, 'epoch': 1.49}
{'loss': 0.4974, 'grad_norm': 4.90625, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.5224, 'grad_norm': 4.0, 'learning_rate': 0.0002, 'epoch': 1.61}
{'loss': 0.5008, 'grad_norm': 6.125, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.4506, 'grad_norm': 4.78125, 'learning_rate': 0.0002, 'epoch': 1.73}
{'loss': 0.5667, 'grad_norm': 3.96875, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.5111, 'grad_norm': 3.84375, 'learning_rate': 0.0002, 'epoch': 1.85}
{'loss': 0.5611, 'grad_norm': 4.59375, 'learning_rate': 0.0002, 'epoch': 1.91}
{'loss': 0.5385, 'grad_norm': 4.09375, 'learning_rate': 0.0002, 'epoch': 1.97}
{'eval_loss': 0.5471051931381226, 'eval_runtime': 28.2169, 'eval_samples_per_second': 24.134, 'eval_steps_per_second': 12.085, 'epoch': 2.0}
{'loss': 0.4714, 'grad_norm': 6.75, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.369, 'grad_norm': 5.34375, 'learning_rate': 0.0002, 'epoch': 2.09}
{'loss': 0.324, 'grad_norm': 6.53125, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4378, 'grad_norm': 5.28125, 'learning_rate': 0.0002, 'epoch': 2.21}
{'loss': 0.3953, 'grad_norm': 3.734375, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.4409, 'grad_norm': 7.6875, 'learning_rate': 0.0002, 'epoch': 2.33}
{'loss': 0.3599, 'grad_norm': 8.625, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.3779, 'grad_norm': 3.203125, 'learning_rate': 0.0002, 'epoch': 2.45}
{'loss': 0.3146, 'grad_norm': 3.28125, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.3717, 'grad_norm': 4.71875, 'learning_rate': 0.0002, 'epoch': 2.57}
{'loss': 0.3479, 'grad_norm': 6.03125, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.3876, 'grad_norm': 7.4375, 'learning_rate': 0.0002, 'epoch': 2.69}
{'loss': 0.321, 'grad_norm': 4.375, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.4514, 'grad_norm': 6.75, 'learning_rate': 0.0002, 'epoch': 2.81}
{'loss': 0.4398, 'grad_norm': 5.4375, 'learning_rate': 0.0002, 'epoch': 2.87}
{'loss': 0.3826, 'grad_norm': 4.46875, 'learning_rate': 0.0002, 'epoch': 2.93}
{'loss': 0.2959, 'grad_norm': 3.765625, 'learning_rate': 0.0002, 'epoch': 2.99}
{'eval_loss': 0.6269052624702454, 'eval_runtime': 28.1961, 'eval_samples_per_second': 24.152, 'eval_steps_per_second': 12.094, 'epoch': 2.99}
{'train_runtime': 364.1544, 'train_samples_per_second': 5.511, 'train_steps_per_second': 1.376, 'train_loss': 0.5969876863523396, 'epoch': 2.99}
{'loss': 1.5043, 'grad_norm': 10.4375, 'learning_rate': 5e-05, 'epoch': 0.12}
{'loss': 1.4838, 'grad_norm': 11.875, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.4722, 'grad_norm': 15.375, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.236, 'grad_norm': 13.0, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.2891, 'grad_norm': 10.8125, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 1.2127, 'grad_norm': 9.4375, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 1.1597, 'grad_norm': 11.25, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 1.1499, 'grad_norm': 9.625, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.9428651928901672, 'eval_runtime': 28.383, 'eval_samples_per_second': 23.993, 'eval_steps_per_second': 12.014, 'epoch': 0.99}
{'loss': 0.9724, 'grad_norm': 7.4375, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.9418, 'grad_norm': 8.25, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.9002, 'grad_norm': 9.5, 'learning_rate': 5e-05, 'epoch': 1.31}
{'loss': 0.8743, 'grad_norm': 10.1875, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.7436, 'grad_norm': 6.78125, 'learning_rate': 5e-05, 'epoch': 1.55}
{'loss': 0.7567, 'grad_norm': 6.28125, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.7314, 'grad_norm': 6.28125, 'learning_rate': 5e-05, 'epoch': 1.79}
{'loss': 0.7644, 'grad_norm': 13.625, 'learning_rate': 5e-05, 'epoch': 1.91}
{'eval_loss': 0.7005138993263245, 'eval_runtime': 28.2194, 'eval_samples_per_second': 24.132, 'eval_steps_per_second': 12.084, 'epoch': 1.99}
{'loss': 0.7877, 'grad_norm': 13.3125, 'learning_rate': 5e-05, 'epoch': 2.03}
{'loss': 0.6204, 'grad_norm': 6.34375, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.6582, 'grad_norm': 5.375, 'learning_rate': 5e-05, 'epoch': 2.27}
{'loss': 0.6271, 'grad_norm': 6.1875, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.5977, 'grad_norm': 7.96875, 'learning_rate': 5e-05, 'epoch': 2.51}
{'loss': 0.5692, 'grad_norm': 4.90625, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.5759, 'grad_norm': 7.625, 'learning_rate': 5e-05, 'epoch': 2.75}
{'loss': 0.6427, 'grad_norm': 9.0625, 'learning_rate': 5e-05, 'epoch': 2.87}
{'eval_loss': 0.5720712542533875, 'eval_runtime': 28.1866, 'eval_samples_per_second': 24.16, 'eval_steps_per_second': 12.098, 'epoch': 2.97}
{'train_runtime': 358.4538, 'train_samples_per_second': 5.599, 'train_steps_per_second': 0.695, 'train_loss': 0.9154152276525536, 'epoch': 2.97}
{'loss': 1.3811, 'grad_norm': 9.5, 'learning_rate': 0.0002, 'epoch': 0.12}
{'loss': 1.2372, 'grad_norm': 10.8125, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 1.0853, 'grad_norm': 11.3125, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.9037, 'grad_norm': 7.1875, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9208, 'grad_norm': 12.875, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.7797, 'grad_norm': 10.0625, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7658, 'grad_norm': 8.6875, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.7284, 'grad_norm': 10.25, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.603981077671051, 'eval_runtime': 28.337, 'eval_samples_per_second': 24.032, 'eval_steps_per_second': 12.034, 'epoch': 0.99}
{'loss': 0.7005, 'grad_norm': 10.375, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.559, 'grad_norm': 9.5, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.6082, 'grad_norm': 4.71875, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.5786, 'grad_norm': 8.625, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.5346, 'grad_norm': 7.46875, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.542, 'grad_norm': 3.859375, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.5414, 'grad_norm': 6.875, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.5967, 'grad_norm': 9.0, 'learning_rate': 0.0002, 'epoch': 1.91}
{'eval_loss': 0.6623502969741821, 'eval_runtime': 28.1953, 'eval_samples_per_second': 24.153, 'eval_steps_per_second': 12.094, 'epoch': 1.99}
{'loss': 0.6071, 'grad_norm': 5.25, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.4223, 'grad_norm': 2.984375, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4097, 'grad_norm': 3.140625, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.4093, 'grad_norm': 3.796875, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.3621, 'grad_norm': 5.78125, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.4223, 'grad_norm': 5.28125, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.4054, 'grad_norm': 3.5, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.497, 'grad_norm': 6.0625, 'learning_rate': 0.0002, 'epoch': 2.87}
{'eval_loss': 0.5468124151229858, 'eval_runtime': 28.185, 'eval_samples_per_second': 24.162, 'eval_steps_per_second': 12.099, 'epoch': 2.97}
{'train_runtime': 358.3801, 'train_samples_per_second': 5.6, 'train_steps_per_second': 0.695, 'train_loss': 0.6564372830601581, 'epoch': 2.97}
{'loss': 1.5275, 'grad_norm': 10.6875, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.4307, 'grad_norm': 10.9375, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.3618, 'grad_norm': 8.6875, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 1.3043, 'grad_norm': 7.25, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 1.132030725479126, 'eval_runtime': 28.3293, 'eval_samples_per_second': 24.039, 'eval_steps_per_second': 12.037, 'epoch': 0.98}
{'loss': 1.1563, 'grad_norm': 8.5, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 1.1033, 'grad_norm': 9.0625, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.9591, 'grad_norm': 6.84375, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.9039, 'grad_norm': 5.4375, 'learning_rate': 5e-05, 'epoch': 1.91}
{'eval_loss': 0.8141246438026428, 'eval_runtime': 28.2553, 'eval_samples_per_second': 24.102, 'eval_steps_per_second': 12.069, 'epoch': 1.98}
{'loss': 0.8475, 'grad_norm': 4.3125, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.802, 'grad_norm': 5.3125, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.7362, 'grad_norm': 5.21875, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.7239, 'grad_norm': 6.84375, 'learning_rate': 5e-05, 'epoch': 2.87}
{'eval_loss': 0.6514896154403687, 'eval_runtime': 28.2314, 'eval_samples_per_second': 24.122, 'eval_steps_per_second': 12.079, 'epoch': 2.94}
{'train_runtime': 353.7545, 'train_samples_per_second': 5.673, 'train_steps_per_second': 0.348, 'train_loss': 1.0627042336192558, 'epoch': 2.94}
{'loss': 1.3755, 'grad_norm': 8.3125, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 1.1039, 'grad_norm': 8.4375, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.957, 'grad_norm': 9.0, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.8433, 'grad_norm': 10.4375, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.687492311000824, 'eval_runtime': 28.3328, 'eval_samples_per_second': 24.036, 'eval_steps_per_second': 12.036, 'epoch': 0.98}
{'loss': 0.706, 'grad_norm': 10.625, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.6517, 'grad_norm': 5.75, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.5993, 'grad_norm': 5.65625, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.6103, 'grad_norm': 6.1875, 'learning_rate': 0.0002, 'epoch': 1.91}
{'eval_loss': 0.5983481407165527, 'eval_runtime': 28.2644, 'eval_samples_per_second': 24.094, 'eval_steps_per_second': 12.065, 'epoch': 1.98}
{'loss': 0.5633, 'grad_norm': 3.921875, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4962, 'grad_norm': 5.0625, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.44, 'grad_norm': 2.90625, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.5027, 'grad_norm': 2.78125, 'learning_rate': 0.0002, 'epoch': 2.87}
{'eval_loss': 0.5568611025810242, 'eval_runtime': 28.2485, 'eval_samples_per_second': 24.107, 'eval_steps_per_second': 12.071, 'epoch': 2.94}
{'train_runtime': 353.4947, 'train_samples_per_second': 5.678, 'train_steps_per_second': 0.348, 'train_loss': 0.7303733622155538, 'epoch': 2.94}
{'loss': 1.5099, 'grad_norm': 16.25, 'learning_rate': 5e-05, 'epoch': 0.06}
{'loss': 1.4862, 'grad_norm': 14.3125, 'learning_rate': 5e-05, 'epoch': 0.12}
{'loss': 1.3659, 'grad_norm': 14.0625, 'learning_rate': 5e-05, 'epoch': 0.18}
{'loss': 1.4012, 'grad_norm': 17.125, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.3052, 'grad_norm': 16.625, 'learning_rate': 5e-05, 'epoch': 0.3}
{'loss': 1.2243, 'grad_norm': 18.75, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.095, 'grad_norm': 14.1875, 'learning_rate': 5e-05, 'epoch': 0.42}
{'loss': 0.9785, 'grad_norm': 10.5, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.146, 'grad_norm': 9.25, 'learning_rate': 5e-05, 'epoch': 0.54}
{'loss': 1.0914, 'grad_norm': 17.0, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 0.8508, 'grad_norm': 10.875, 'learning_rate': 5e-05, 'epoch': 0.66}
{'loss': 0.9269, 'grad_norm': 10.3125, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 0.8985, 'grad_norm': 8.5625, 'learning_rate': 5e-05, 'epoch': 0.78}
{'loss': 0.8448, 'grad_norm': 16.875, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 0.9135, 'grad_norm': 23.375, 'learning_rate': 5e-05, 'epoch': 0.9}
{'loss': 0.7698, 'grad_norm': 11.625, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.6474741101264954, 'eval_runtime': 28.3866, 'eval_samples_per_second': 23.99, 'eval_steps_per_second': 12.013, 'epoch': 1.0}
{'loss': 0.6784, 'grad_norm': 5.3125, 'learning_rate': 5e-05, 'epoch': 1.01}
{'loss': 0.7268, 'grad_norm': 16.375, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.6429, 'grad_norm': 8.875, 'learning_rate': 5e-05, 'epoch': 1.13}
{'loss': 0.6299, 'grad_norm': 8.125, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.6125, 'grad_norm': 8.3125, 'learning_rate': 5e-05, 'epoch': 1.25}
{'loss': 0.6411, 'grad_norm': 13.125, 'learning_rate': 5e-05, 'epoch': 1.31}
{'loss': 0.6021, 'grad_norm': 8.75, 'learning_rate': 5e-05, 'epoch': 1.37}
{'loss': 0.6469, 'grad_norm': 7.6875, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.6187, 'grad_norm': 11.4375, 'learning_rate': 5e-05, 'epoch': 1.49}
{'loss': 0.5968, 'grad_norm': 6.625, 'learning_rate': 5e-05, 'epoch': 1.55}
{'loss': 0.6155, 'grad_norm': 7.625, 'learning_rate': 5e-05, 'epoch': 1.61}
{'loss': 0.578, 'grad_norm': 5.21875, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.5302, 'grad_norm': 7.0625, 'learning_rate': 5e-05, 'epoch': 1.73}
{'loss': 0.625, 'grad_norm': 7.5625, 'learning_rate': 5e-05, 'epoch': 1.79}
{'loss': 0.5733, 'grad_norm': 6.5625, 'learning_rate': 5e-05, 'epoch': 1.85}
{'loss': 0.6333, 'grad_norm': 5.40625, 'learning_rate': 5e-05, 'epoch': 1.91}
{'loss': 0.5985, 'grad_norm': 4.75, 'learning_rate': 5e-05, 'epoch': 1.97}
{'eval_loss': 0.5696054697036743, 'eval_runtime': 28.2221, 'eval_samples_per_second': 24.13, 'eval_steps_per_second': 12.083, 'epoch': 2.0}
{'loss': 0.5537, 'grad_norm': 8.9375, 'learning_rate': 5e-05, 'epoch': 2.03}
{'loss': 0.4992, 'grad_norm': 6.8125, 'learning_rate': 5e-05, 'epoch': 2.09}
{'loss': 0.4409, 'grad_norm': 10.75, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.5757, 'grad_norm': 6.3125, 'learning_rate': 5e-05, 'epoch': 2.21}
{'loss': 0.5193, 'grad_norm': 4.625, 'learning_rate': 5e-05, 'epoch': 2.27}
{'loss': 0.5085, 'grad_norm': 6.59375, 'learning_rate': 5e-05, 'epoch': 2.33}
{'loss': 0.4341, 'grad_norm': 6.4375, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.4807, 'grad_norm': 6.03125, 'learning_rate': 5e-05, 'epoch': 2.45}
{'loss': 0.4411, 'grad_norm': 4.71875, 'learning_rate': 5e-05, 'epoch': 2.51}
{'loss': 0.4509, 'grad_norm': 7.40625, 'learning_rate': 5e-05, 'epoch': 2.57}
{'loss': 0.4, 'grad_norm': 6.4375, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.5076, 'grad_norm': 8.625, 'learning_rate': 5e-05, 'epoch': 2.69}
{'loss': 0.3925, 'grad_norm': 5.625, 'learning_rate': 5e-05, 'epoch': 2.75}
{'loss': 0.5487, 'grad_norm': 10.1875, 'learning_rate': 5e-05, 'epoch': 2.81}
{'loss': 0.5172, 'grad_norm': 8.875, 'learning_rate': 5e-05, 'epoch': 2.87}
{'loss': 0.5142, 'grad_norm': 6.1875, 'learning_rate': 5e-05, 'epoch': 2.93}
{'loss': 0.4452, 'grad_norm': 5.625, 'learning_rate': 5e-05, 'epoch': 2.99}
{'eval_loss': 0.5729253888130188, 'eval_runtime': 28.2219, 'eval_samples_per_second': 24.13, 'eval_steps_per_second': 12.083, 'epoch': 2.99}
{'train_runtime': 364.6714, 'train_samples_per_second': 5.504, 'train_steps_per_second': 1.374, 'train_loss': 0.7310686951982761, 'epoch': 2.99}
{'loss': 1.3548, 'grad_norm': 12.25, 'learning_rate': 0.0002, 'epoch': 0.06}
{'loss': 1.2733, 'grad_norm': 13.75, 'learning_rate': 0.0002, 'epoch': 0.12}
{'loss': 1.0925, 'grad_norm': 15.9375, 'learning_rate': 0.0002, 'epoch': 0.18}
{'loss': 1.0368, 'grad_norm': 15.6875, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 0.8682, 'grad_norm': 8.5, 'learning_rate': 0.0002, 'epoch': 0.3}
{'loss': 0.8502, 'grad_norm': 12.875, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.7685, 'grad_norm': 11.125, 'learning_rate': 0.0002, 'epoch': 0.42}
{'loss': 0.7034, 'grad_norm': 6.59375, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9197, 'grad_norm': 16.375, 'learning_rate': 0.0002, 'epoch': 0.54}
{'loss': 0.7717, 'grad_norm': 6.96875, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.6846, 'grad_norm': 8.25, 'learning_rate': 0.0002, 'epoch': 0.66}
{'loss': 0.6911, 'grad_norm': 15.375, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7309, 'grad_norm': 9.25, 'learning_rate': 0.0002, 'epoch': 0.78}
{'loss': 0.7119, 'grad_norm': 10.0, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.7243, 'grad_norm': 12.125, 'learning_rate': 0.0002, 'epoch': 0.9}
{'loss': 0.6312, 'grad_norm': 3.171875, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.5611864328384399, 'eval_runtime': 28.3581, 'eval_samples_per_second': 24.014, 'eval_steps_per_second': 12.025, 'epoch': 1.0}
{'loss': 0.5535, 'grad_norm': 6.96875, 'learning_rate': 0.0002, 'epoch': 1.01}
{'loss': 0.6087, 'grad_norm': 5.0625, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.4391, 'grad_norm': 8.6875, 'learning_rate': 0.0002, 'epoch': 1.13}
{'loss': 0.5459, 'grad_norm': 7.09375, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.4903, 'grad_norm': 4.3125, 'learning_rate': 0.0002, 'epoch': 1.25}
{'loss': 0.5671, 'grad_norm': 6.8125, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.5363, 'grad_norm': 5.5, 'learning_rate': 0.0002, 'epoch': 1.37}
{'loss': 0.5856, 'grad_norm': 5.71875, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.4772, 'grad_norm': 5.90625, 'learning_rate': 0.0002, 'epoch': 1.49}
{'loss': 0.5216, 'grad_norm': 5.8125, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.501, 'grad_norm': 3.609375, 'learning_rate': 0.0002, 'epoch': 1.61}
{'loss': 0.4961, 'grad_norm': 5.65625, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.4381, 'grad_norm': 2.984375, 'learning_rate': 0.0002, 'epoch': 1.73}
{'loss': 0.5437, 'grad_norm': 3.609375, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.4941, 'grad_norm': 3.40625, 'learning_rate': 0.0002, 'epoch': 1.85}
{'loss': 0.5695, 'grad_norm': 3.578125, 'learning_rate': 0.0002, 'epoch': 1.91}
{'loss': 0.5321, 'grad_norm': 3.09375, 'learning_rate': 0.0002, 'epoch': 1.97}
{'eval_loss': 0.5406839847564697, 'eval_runtime': 28.2035, 'eval_samples_per_second': 24.146, 'eval_steps_per_second': 12.091, 'epoch': 2.0}
{'loss': 0.4732, 'grad_norm': 5.8125, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.3865, 'grad_norm': 4.53125, 'learning_rate': 0.0002, 'epoch': 2.09}
{'loss': 0.2927, 'grad_norm': 4.3125, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.462, 'grad_norm': 5.125, 'learning_rate': 0.0002, 'epoch': 2.21}
{'loss': 0.3776, 'grad_norm': 3.046875, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.4225, 'grad_norm': 6.1875, 'learning_rate': 0.0002, 'epoch': 2.33}
{'loss': 0.3393, 'grad_norm': 7.15625, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.37, 'grad_norm': 2.828125, 'learning_rate': 0.0002, 'epoch': 2.45}
{'loss': 0.304, 'grad_norm': 3.078125, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.3866, 'grad_norm': 5.53125, 'learning_rate': 0.0002, 'epoch': 2.57}
{'loss': 0.3583, 'grad_norm': 4.84375, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.3661, 'grad_norm': 5.84375, 'learning_rate': 0.0002, 'epoch': 2.69}
{'loss': 0.3264, 'grad_norm': 3.734375, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.4356, 'grad_norm': 4.65625, 'learning_rate': 0.0002, 'epoch': 2.81}
{'loss': 0.4514, 'grad_norm': 3.859375, 'learning_rate': 0.0002, 'epoch': 2.87}
{'loss': 0.3952, 'grad_norm': 4.78125, 'learning_rate': 0.0002, 'epoch': 2.93}
{'loss': 0.3128, 'grad_norm': 3.984375, 'learning_rate': 0.0002, 'epoch': 2.99}
{'eval_loss': 0.6418564915657043, 'eval_runtime': 28.1857, 'eval_samples_per_second': 24.161, 'eval_steps_per_second': 12.098, 'epoch': 2.99}
{'train_runtime': 363.7378, 'train_samples_per_second': 5.518, 'train_steps_per_second': 1.377, 'train_loss': 0.5828796235506168, 'epoch': 2.99}
{'loss': 1.4924, 'grad_norm': 10.1875, 'learning_rate': 5e-05, 'epoch': 0.12}
